2022-03-14 10:11:15,125 #Agilent Technologies,E3648A,0,1.7-5.0-1.0
2022-03-14 10:27:09,667 FPGA Voltage: 12.01456, FPGA Current: 0.5296213, ASIC Voltage: 1.215453, ASIC Current:0.317083
2022-03-14 10:27:15,371 FPGA Voltage: 12.01481, FPGA Current: 0.5305827, ASIC Voltage: 1.215428, ASIC Current:0.317083
2022-03-14 10:27:21,071 FPGA Voltage: 12.01461, FPGA Current: 0.5309237, ASIC Voltage: 1.215327, ASIC Current:0.3171162
2022-03-14 10:27:26,773 FPGA Voltage: 12.01466, FPGA Current: 0.5579278, ASIC Voltage: 1.21563, ASIC Current:0.3168437
2022-03-14 10:27:32,473 FPGA Voltage: 12.01464, FPGA Current: 0.5530862, ASIC Voltage: 1.215478, ASIC Current:0.3169235
2022-03-14 10:27:38,171 FPGA Voltage: 12.01466, FPGA Current: 0.5592712, ASIC Voltage: 1.215327, ASIC Current:0.3174951
2022-03-14 10:27:43,872 FPGA Voltage: 12.01461, FPGA Current: 0.5385135, ASIC Voltage: 1.21558, ASIC Current:0.3169966
2022-03-14 10:27:49,572 FPGA Voltage: 12.01481, FPGA Current: 0.5312374, ASIC Voltage: 1.215681, ASIC Current:0.3171362
2022-03-14 10:27:55,276 FPGA Voltage: 12.01476, FPGA Current: 0.5521042, ASIC Voltage: 1.21563, ASIC Current:0.3168969
2022-03-14 10:28:00,976 FPGA Voltage: 12.01481, FPGA Current: 0.5548865, ASIC Voltage: 1.215428, ASIC Current:0.3439931
2022-03-14 10:28:06,676 FPGA Voltage: 12.01476, FPGA Current: 0.5290961, ASIC Voltage: 1.215681, ASIC Current:0.3170963
2022-03-14 10:28:12,382 FPGA Voltage: 12.01471, FPGA Current: 0.5300781, ASIC Voltage: 1.215478, ASIC Current:0.3171229
2022-03-14 10:28:18,081 FPGA Voltage: 12.01476, FPGA Current: 0.5296826, ASIC Voltage: 1.21563, ASIC Current:0.317083
2022-03-14 10:28:23,775 FPGA Voltage: 12.01454, FPGA Current: 0.5504539, ASIC Voltage: 1.215529, ASIC Current:0.3169633
2022-03-14 10:28:29,532 FPGA Voltage: 12.01466, FPGA Current: 0.5523906, ASIC Voltage: 1.215681, ASIC Current:0.3169367
2022-03-14 10:28:35,230 FPGA Voltage: 12.01461, FPGA Current: 0.5532772, ASIC Voltage: 1.215554, ASIC Current:0.3168902
2022-03-14 10:28:40,930 FPGA Voltage: 12.01486, FPGA Current: 0.5309783, ASIC Voltage: 1.215478, ASIC Current:0.3171229
2022-03-14 10:28:46,625 FPGA Voltage: 12.01479, FPGA Current: 0.5316193, ASIC Voltage: 1.215529, ASIC Current:0.3171362
2022-03-14 10:28:52,324 FPGA Voltage: 12.01474, FPGA Current: 0.5311828, ASIC Voltage: 1.21558, ASIC Current:0.3171096
2022-03-14 10:28:58,023 FPGA Voltage: 12.01449, FPGA Current: 0.5592849, ASIC Voltage: 1.215478, ASIC Current:0.3168836
2022-03-14 10:29:03,728 FPGA Voltage: 12.01466, FPGA Current: 0.5380566, ASIC Voltage: 1.215529, ASIC Current:0.3170298
2022-03-14 10:29:09,432 FPGA Voltage: 12.01483, FPGA Current: 0.5375861, ASIC Voltage: 1.215301, ASIC Current:0.3170497
